series,Timestamp,value,label
seriesA,2007-07-22T14:40:00.000Z,3.906,
seriesA,2007-07-22T14:45:00.000Z,3.904,
seriesA,2007-07-22T14:50:00.000Z,3.901,
seriesA,2007-07-22T14:55:00.000Z,3.902,
seriesA,2007-07-22T15:00:00.000Z,3.906,
seriesA,2007-07-22T15:05:00.000Z,3.911,
seriesA,2007-07-22T15:10:00.000Z,3.917,
seriesA,2007-07-22T15:15:00.000Z,3.917,
seriesA,2007-07-22T15:20:00.000Z,3.923,
seriesA,2007-07-22T15:25:00.000Z,3.936,
seriesA,2007-07-22T15:30:00.000Z,3.944,
seriesA,2007-07-22T15:35:00.000Z,3.948,
seriesA,2007-07-22T15:40:00.000Z,3.958,
seriesA,2007-07-22T15:45:00.000Z,3.97,
seriesA,2007-07-22T15:50:00.000Z,3.982,
seriesA,2007-07-22T15:55:00.000Z,3.996,
seriesA,2007-07-22T16:00:00.000Z,4.007,
seriesA,2007-07-22T16:05:00.000Z,4.022,
seriesA,2007-07-22T16:10:00.000Z,4.037,
seriesA,2007-07-22T16:15:00.000Z,4.057,
seriesA,2007-07-22T16:20:00.000Z,4.078,
seriesA,2007-07-22T16:25:00.000Z,4.095,
seriesA,2007-07-22T16:30:00.000Z,4.108,
seriesA,2007-07-22T16:35:00.000Z,4.129,
seriesA,2007-07-22T16:40:00.000Z,4.154,
seriesA,2007-07-22T16:45:00.000Z,4.172,
seriesA,2007-07-22T16:50:00.000Z,4.19,
seriesA,2007-07-22T16:55:00.000Z,4.22,
seriesA,2007-07-22T17:00:00.000Z,4.246,
seriesA,2007-07-22T17:05:00.000Z,4.263,
seriesA,2007-07-22T17:10:00.000Z,4.286,
seriesA,2007-07-22T17:15:00.000Z,4.312,
seriesA,2007-07-22T17:20:00.000Z,4.336,
seriesA,2007-07-22T17:25:00.000Z,4.358,
seriesA,2007-07-22T17:30:00.000Z,4.385,
seriesA,2007-07-22T17:35:00.000Z,4.416,
seriesA,2007-07-22T17:40:00.000Z,4.443,
seriesA,2007-07-22T17:45:00.000Z,4.464,
seriesA,2007-07-22T17:50:00.000Z,4.491,
seriesA,2007-07-22T17:55:00.000Z,4.52,
seriesA,2007-07-22T18:00:00.000Z,4.544,
seriesA,2007-07-22T18:05:00.000Z,4.571,
seriesA,2007-07-22T18:10:00.000Z,4.605,
seriesA,2007-07-22T18:15:00.000Z,4.63,
seriesA,2007-07-22T18:20:00.000Z,4.651,
seriesA,2007-07-22T18:25:00.000Z,4.681,
seriesA,2007-07-22T18:30:00.000Z,4.719,
seriesA,2007-07-22T18:35:00.000Z,4.747,
seriesA,2007-07-22T18:40:00.000Z,4.768,
seriesA,2007-07-22T18:45:00.000Z,4.785,
seriesA,2007-07-22T18:50:00.000Z,4.819,
seriesA,2007-07-22T18:55:00.000Z,4.85,
seriesA,2007-07-22T19:00:00.000Z,4.869,
seriesA,2007-07-22T19:05:00.000Z,4.886,
seriesA,2007-07-22T19:10:00.000Z,4.92,
seriesA,2007-07-22T19:15:00.000Z,4.952,
seriesA,2007-07-22T19:20:00.000Z,4.961,
seriesA,2007-07-22T19:25:00.000Z,4.981,
seriesA,2007-07-22T19:30:00.000Z,5.018,
seriesA,2007-07-22T19:35:00.000Z,5.04,
seriesA,2007-07-22T19:40:00.000Z,5.049,
seriesA,2007-07-22T19:45:00.000Z,5.076,
seriesA,2007-07-22T19:50:00.000Z,5.105,
seriesA,2007-07-22T19:55:00.000Z,5.116,
seriesA,2007-07-22T20:00:00.000Z,5.125,
seriesA,2007-07-22T20:05:00.000Z,5.154,
seriesA,2007-07-22T20:10:00.000Z,5.185,
seriesA,2007-07-22T20:15:00.000Z,5.196,
seriesA,2007-07-22T20:20:00.000Z,5.203,
seriesA,2007-07-22T20:25:00.000Z,5.224,
seriesA,2007-07-22T20:30:00.000Z,5.239,
seriesA,2007-07-22T20:35:00.000Z,5.244,
seriesA,2007-07-22T20:40:00.000Z,5.251,
seriesA,2007-07-22T20:45:00.000Z,5.267,
seriesA,2007-07-22T20:50:00.000Z,5.282,
seriesA,2007-07-22T20:55:00.000Z,5.291,
seriesA,2007-07-22T21:00:00.000Z,5.293,
seriesA,2007-07-22T21:05:00.000Z,5.297,
seriesA,2007-07-22T21:10:00.000Z,5.311,
seriesA,2007-07-22T21:15:00.000Z,5.315,
seriesA,2007-07-22T21:20:00.000Z,5.312,
seriesA,2007-07-22T21:25:00.000Z,5.318,
seriesA,2007-07-22T21:30:00.000Z,5.33,
seriesA,2007-07-22T21:35:00.000Z,5.327,
seriesA,2007-07-22T21:40:00.000Z,5.319,
seriesA,2007-07-22T21:45:00.000Z,5.329,
seriesA,2007-07-22T21:50:00.000Z,5.341,
seriesA,2007-07-22T21:55:00.000Z,5.335,
seriesA,2007-07-22T22:00:00.000Z,5.323,
seriesA,2007-07-22T22:05:00.000Z,5.325,
seriesA,2007-07-22T22:10:00.000Z,5.329,
seriesA,2007-07-22T22:15:00.000Z,5.322,
seriesA,2007-07-22T22:20:00.000Z,5.308,
seriesA,2007-07-22T22:25:00.000Z,5.305,
seriesA,2007-07-22T22:30:00.000Z,5.301,
seriesA,2007-07-22T22:35:00.000Z,5.289,
seriesA,2007-07-22T22:40:00.000Z,5.28,
seriesA,2007-07-22T22:45:00.000Z,5.279,
seriesA,2007-07-22T22:50:00.000Z,5.27,
seriesA,2007-07-22T22:55:00.000Z,5.25,
seriesA,2007-07-22T23:00:00.000Z,5.237,
seriesA,2007-07-22T23:05:00.000Z,5.229,
seriesA,2007-07-22T23:10:00.000Z,5.215,
seriesA,2007-07-22T23:15:00.000Z,5.198,
seriesA,2007-07-22T23:20:00.000Z,5.187,
seriesA,2007-07-22T23:25:00.000Z,5.183,
seriesA,2007-07-22T23:30:00.000Z,5.173,
seriesA,2007-07-22T23:35:00.000Z,5.159,
seriesA,2007-07-22T23:40:00.000Z,5.148,
seriesA,2007-07-22T23:45:00.000Z,5.136,
seriesA,2007-07-22T23:50:00.000Z,5.113,
seriesA,2007-07-22T23:55:00.000Z,5.092,
seriesA,2007-07-23T00:00:00.000Z,5.088,
seriesA,2007-07-23T00:05:00.000Z,5.082,
seriesA,2007-07-23T00:10:00.000Z,5.058,
seriesA,2007-07-23T00:15:00.000Z,5.036,
seriesA,2007-07-23T00:20:00.000Z,5.026,
seriesA,2007-07-23T00:25:00.000Z,5.013,
seriesA,2007-07-23T00:30:00.000Z,4.991,
seriesA,2007-07-23T00:35:00.000Z,4.963,
seriesA,2007-07-23T00:40:00.000Z,4.949,
seriesA,2007-07-23T00:45:00.000Z,4.941,
seriesA,2007-07-23T00:50:00.000Z,4.925,
seriesA,2007-07-23T00:55:00.000Z,4.898,
seriesA,2007-07-23T01:00:00.000Z,4.882,
seriesA,2007-07-23T01:05:00.000Z,4.872,
seriesA,2007-07-23T01:10:00.000Z,4.857,
seriesA,2007-07-23T01:15:00.000Z,4.843,
seriesA,2007-07-23T01:20:00.000Z,4.828,
seriesA,2007-07-23T01:25:00.000Z,4.811,
seriesA,2007-07-23T01:30:00.000Z,4.798,
seriesA,2007-07-23T01:35:00.000Z,4.787,
seriesA,2007-07-23T01:40:00.000Z,4.767,
seriesA,2007-07-23T01:45:00.000Z,4.759,
seriesA,2007-07-23T01:50:00.000Z,4.753,
seriesA,2007-07-23T01:55:00.000Z,4.736,
seriesA,2007-07-23T02:00:00.000Z,4.722,
seriesA,2007-07-23T02:05:00.000Z,4.717,
seriesA,2007-07-23T02:10:00.000Z,4.705,
seriesA,2007-07-23T02:15:00.000Z,4.683,
seriesA,2007-07-23T02:20:00.000Z,4.676,
seriesA,2007-07-23T02:25:00.000Z,4.67,
seriesA,2007-07-23T02:30:00.000Z,4.664,
seriesA,2007-07-23T02:35:00.000Z,4.65,
seriesA,2007-07-23T02:40:00.000Z,4.639,
seriesA,2007-07-23T02:45:00.000Z,4.627,
seriesA,2007-07-23T02:50:00.000Z,4.622,
seriesA,2007-07-23T02:55:00.000Z,4.617,
seriesA,2007-07-23T03:00:00.000Z,4.611,
seriesA,2007-07-23T03:05:00.000Z,4.612,
seriesA,2007-07-23T03:10:00.000Z,4.609,
seriesA,2007-07-23T03:15:00.000Z,4.597,
seriesA,2007-07-23T03:20:00.000Z,4.591,
seriesA,2007-07-23T03:25:00.000Z,4.595,
seriesA,2007-07-23T03:30:00.000Z,4.601,
seriesA,2007-07-23T03:35:00.000Z,4.6,
seriesA,2007-07-23T03:40:00.000Z,4.596,
seriesA,2007-07-23T03:45:00.000Z,4.599,
seriesA,2007-07-23T03:50:00.000Z,4.607,
seriesA,2007-07-23T03:55:00.000Z,4.607,
seriesA,2007-07-23T04:00:00.000Z,4.6,
seriesA,2007-07-23T04:05:00.000Z,4.606,
seriesA,2007-07-23T04:10:00.000Z,4.62,
seriesA,2007-07-23T04:15:00.000Z,4.623,
seriesA,2007-07-23T04:20:00.000Z,4.621,
seriesA,2007-07-23T04:25:00.000Z,4.631,
seriesA,2007-07-23T04:30:00.000Z,4.64,
seriesA,2007-07-23T04:35:00.000Z,4.64,
seriesA,2007-07-23T04:40:00.000Z,4.644,
seriesA,2007-07-23T04:45:00.000Z,4.659,
seriesA,2007-07-23T04:50:00.000Z,4.671,
seriesA,2007-07-23T04:55:00.000Z,4.673,
seriesA,2007-07-23T05:00:00.000Z,4.677,
seriesA,2007-07-23T05:05:00.000Z,4.692,
seriesA,2007-07-23T05:10:00.000Z,4.707,
seriesA,2007-07-23T05:15:00.000Z,4.715,
seriesA,2007-07-23T05:20:00.000Z,4.72,
seriesA,2007-07-23T05:25:00.000Z,4.734,
seriesA,2007-07-23T05:30:00.000Z,4.753,
seriesA,2007-07-23T05:35:00.000Z,4.762,
seriesA,2007-07-23T05:40:00.000Z,4.764,
seriesA,2007-07-23T05:45:00.000Z,4.778,
seriesA,2007-07-23T05:50:00.000Z,4.795,
seriesA,2007-07-23T05:55:00.000Z,4.805,
seriesA,2007-07-23T06:00:00.000Z,4.821,
seriesA,2007-07-23T06:05:00.000Z,4.836,
seriesA,2007-07-23T06:10:00.000Z,4.848,
seriesA,2007-07-23T06:15:00.000Z,4.857,
seriesA,2007-07-23T06:20:00.000Z,4.871,
seriesA,2007-07-23T06:25:00.000Z,4.888,
seriesA,2007-07-23T06:30:00.000Z,4.898,
seriesA,2007-07-23T06:35:00.000Z,4.905,
seriesA,2007-07-23T06:40:00.000Z,4.922,
seriesA,2007-07-23T06:45:00.000Z,4.936,
seriesA,2007-07-23T06:50:00.000Z,4.943,
seriesA,2007-07-23T06:55:00.000Z,4.951,
seriesA,2007-07-23T07:00:00.000Z,4.965,
seriesA,2007-07-23T07:05:00.000Z,4.971,
seriesA,2007-07-23T07:10:00.000Z,4.984,
seriesA,2007-07-23T07:15:00.000Z,4.996,
seriesA,2007-07-23T07:20:00.000Z,5.003,
seriesA,2007-07-23T07:25:00.000Z,5.01,
seriesA,2007-07-23T07:30:00.000Z,5.022,
seriesA,2007-07-23T07:35:00.000Z,5.03,
seriesA,2007-07-23T07:40:00.000Z,5.032,
seriesA,2007-07-23T07:45:00.000Z,5.044,
seriesA,2007-07-23T07:50:00.000Z,5.058,
seriesA,2007-07-23T07:55:00.000Z,5.058,
seriesA,2007-07-23T08:00:00.000Z,5.065,
seriesA,2007-07-23T08:05:00.000Z,5.077,
seriesA,2007-07-23T08:10:00.000Z,5.083,
seriesA,2007-07-23T08:15:00.000Z,5.08,
seriesA,2007-07-23T08:20:00.000Z,5.082,
seriesA,2007-07-23T08:25:00.000Z,5.095,
seriesA,2007-07-23T08:30:00.000Z,5.099,
seriesA,2007-07-23T08:35:00.000Z,5.1,
seriesA,2007-07-23T08:40:00.000Z,5.103,
seriesA,2007-07-23T08:45:00.000Z,5.107,
seriesA,2007-07-23T08:50:00.000Z,5.105,
seriesA,2007-07-23T08:55:00.000Z,5.109,
seriesA,2007-07-23T09:00:00.000Z,5.106,
seriesA,2007-07-23T09:05:00.000Z,5.094,
seriesA,2007-07-23T09:10:00.000Z,5.093,
seriesA,2007-07-23T09:15:00.000Z,5.095,
seriesA,2007-07-23T09:20:00.000Z,5.089,
seriesA,2007-07-23T09:25:00.000Z,5.078,
seriesA,2007-07-23T09:30:00.000Z,5.071,
seriesA,2007-07-23T09:35:00.000Z,5.06,
seriesA,2007-07-23T09:40:00.000Z,5.051,
seriesA,2007-07-23T09:45:00.000Z,5.044,
seriesA,2007-07-23T09:50:00.000Z,5.036,
seriesA,2007-07-23T09:55:00.000Z,5.026,
seriesA,2007-07-23T10:00:00.000Z,5.008,
seriesA,2007-07-23T10:05:00.000Z,4.997,
seriesA,2007-07-23T10:10:00.000Z,4.995,
seriesA,2007-07-23T10:15:00.000Z,4.989,
seriesA,2007-07-23T10:20:00.000Z,4.973,
seriesA,2007-07-23T10:25:00.000Z,4.957,
seriesA,2007-07-23T10:30:00.000Z,4.95,
seriesA,2007-07-23T10:35:00.000Z,4.937,
seriesA,2007-07-23T10:40:00.000Z,4.917,
seriesA,2007-07-23T10:45:00.000Z,4.911,
seriesA,2007-07-23T10:50:00.000Z,4.901,
seriesA,2007-07-23T10:55:00.000Z,4.875,
seriesA,2007-07-23T11:00:00.000Z,4.852,
seriesA,2007-07-23T11:05:00.000Z,4.842,
seriesA,2007-07-23T11:10:00.000Z,4.825,
seriesA,2007-07-23T11:15:00.000Z,4.798,
seriesA,2007-07-23T11:20:00.000Z,4.776,
seriesA,2007-07-23T11:25:00.000Z,4.758,
seriesA,2007-07-23T11:30:00.000Z,4.736,
seriesA,2007-07-23T11:35:00.000Z,4.716,
seriesA,2007-07-23T11:40:00.000Z,4.697,
seriesA,2007-07-23T11:45:00.000Z,4.676,
seriesA,2007-07-23T11:50:00.000Z,4.654,
seriesA,2007-07-23T11:55:00.000Z,4.64,
seriesA,2007-07-23T12:00:00.000Z,4.618,
seriesA,2007-07-23T12:05:00.000Z,4.591,
seriesA,2007-07-23T12:10:00.000Z,4.573,
seriesA,2007-07-23T12:15:00.000Z,4.558,
seriesA,2007-07-23T12:20:00.000Z,4.536,
seriesA,2007-07-23T12:25:00.000Z,4.518,
seriesA,2007-07-23T12:30:00.000Z,4.495,
seriesA,2007-07-23T12:35:00.000Z,4.476,
seriesA,2007-07-23T12:40:00.000Z,4.458,
seriesA,2007-07-23T12:45:00.000Z,4.439,
seriesA,2007-07-23T12:50:00.000Z,4.417,
seriesA,2007-07-23T12:55:00.000Z,4.403,
seriesA,2007-07-23T13:00:00.000Z,4.39,
seriesA,2007-07-23T13:05:00.000Z,4.363,
seriesA,2007-07-23T13:10:00.000Z,4.343,
seriesA,2007-07-23T13:15:00.000Z,4.334,
seriesA,2007-07-23T13:20:00.000Z,4.315,
seriesA,2007-07-23T13:25:00.000Z,4.289,
seriesA,2007-07-23T13:30:00.000Z,4.278,
seriesA,2007-07-23T13:35:00.000Z,4.263,
seriesA,2007-07-23T13:40:00.000Z,4.239,
seriesA,2007-07-23T13:45:00.000Z,4.22,
seriesA,2007-07-23T13:50:00.000Z,4.207,
seriesA,2007-07-23T13:55:00.000Z,4.188,
seriesA,2007-07-23T14:00:00.000Z,4.173,
seriesA,2007-07-23T14:05:00.000Z,4.165,
seriesA,2007-07-23T14:10:00.000Z,4.148,
seriesA,2007-07-23T14:15:00.000Z,4.13,
seriesA,2007-07-23T14:20:00.000Z,4.122,
seriesA,2007-07-23T14:25:00.000Z,4.111,
seriesA,2007-07-23T14:30:00.000Z,4.098,
seriesA,2007-07-23T14:35:00.000Z,4.097,
seriesA,2007-07-23T14:40:00.000Z,4.091,
seriesA,2007-07-23T14:45:00.000Z,4.08,
seriesA,2007-07-23T14:50:00.000Z,4.076,
seriesA,2007-07-23T14:55:00.000Z,4.077,
seriesA,2007-07-23T15:00:00.000Z,4.076,
seriesA,2007-07-23T15:05:00.000Z,4.066,
seriesA,2007-07-23T15:10:00.000Z,4.064,
seriesA,2007-07-23T15:15:00.000Z,4.066,
seriesA,2007-07-23T15:20:00.000Z,4.064,
seriesA,2007-07-23T15:25:00.000Z,4.055,
seriesA,2007-07-23T15:30:00.000Z,4.056,
seriesA,2007-07-23T15:35:00.000Z,4.062,
seriesA,2007-07-23T15:40:00.000Z,4.064,
seriesA,2007-07-23T15:45:00.000Z,4.058,
seriesA,2007-07-23T15:50:00.000Z,4.058,
seriesA,2007-07-23T15:55:00.000Z,4.068,
seriesA,2007-07-23T16:00:00.000Z,4.072,
seriesA,2007-07-23T16:05:00.000Z,4.073,
seriesA,2007-07-23T16:10:00.000Z,4.076,
seriesA,2007-07-23T16:15:00.000Z,4.087,
seriesA,2007-07-23T16:20:00.000Z,4.097,
seriesA,2007-07-23T16:25:00.000Z,4.1,
seriesA,2007-07-23T16:30:00.000Z,4.116,
seriesA,2007-07-23T16:35:00.000Z,4.13,
seriesA,2007-07-23T16:40:00.000Z,4.137,
seriesA,2007-07-23T16:45:00.000Z,4.148,
seriesA,2007-07-23T16:50:00.000Z,4.171,
seriesA,2007-07-23T16:55:00.000Z,4.185,
seriesA,2007-07-23T17:00:00.000Z,4.193,
seriesA,2007-07-23T17:05:00.000Z,4.211,
seriesA,2007-07-23T17:10:00.000Z,4.225,
seriesA,2007-07-23T17:15:00.000Z,4.24,
seriesA,2007-07-23T17:20:00.000Z,4.261,
seriesA,2007-07-23T17:25:00.000Z,4.283,
seriesA,2007-07-23T17:30:00.000Z,4.293,
seriesA,2007-07-23T17:35:00.000Z,4.314,
seriesA,2007-07-23T17:40:00.000Z,4.34,
seriesA,2007-07-23T17:45:00.000Z,4.36,
seriesA,2007-07-23T17:50:00.000Z,4.375,
seriesA,2007-07-23T17:55:00.000Z,4.393,
seriesA,2007-07-23T18:00:00.000Z,4.414,
seriesA,2007-07-23T18:05:00.000Z,4.441,
seriesA,2007-07-23T18:10:00.000Z,4.463,
seriesA,2007-07-23T18:15:00.000Z,4.48,
seriesA,2007-07-23T18:20:00.000Z,4.508,
seriesA,2007-07-23T18:25:00.000Z,4.535,
seriesA,2007-07-23T18:30:00.000Z,4.556,
seriesA,2007-07-23T18:35:00.000Z,4.577,
seriesA,2007-07-23T18:40:00.000Z,4.606,
seriesA,2007-07-23T18:45:00.000Z,4.63,
seriesA,2007-07-23T18:50:00.000Z,4.649,
seriesA,2007-07-23T18:55:00.000Z,4.678,
seriesA,2007-07-23T19:00:00.000Z,4.705,
seriesA,2007-07-23T19:05:00.000Z,4.728,
seriesA,2007-07-23T19:10:00.000Z,4.752,
seriesA,2007-07-23T19:15:00.000Z,4.777,
seriesA,2007-07-23T19:20:00.000Z,4.807,
seriesA,2007-07-23T19:25:00.000Z,4.837,
seriesA,2007-07-23T19:30:00.000Z,4.863,
seriesA,2007-07-23T19:35:00.000Z,4.887,
seriesA,2007-07-23T19:40:00.000Z,4.91,
seriesA,2007-07-23T19:45:00.000Z,4.93,
seriesA,2007-07-23T19:50:00.000Z,4.957,
seriesA,2007-07-23T19:55:00.000Z,4.979,
seriesA,2007-07-23T20:00:00.000Z,4.999,
seriesA,2007-07-23T20:05:00.000Z,5.02,
seriesA,2007-07-23T20:10:00.000Z,5.048,
seriesA,2007-07-23T20:15:00.000Z,5.074,
seriesA,2007-07-23T20:20:00.000Z,5.093,
seriesA,2007-07-23T20:25:00.000Z,5.108,
seriesA,2007-07-23T20:30:00.000Z,5.128,
seriesA,2007-07-23T20:35:00.000Z,5.149,
seriesA,2007-07-23T20:40:00.000Z,5.167,
seriesA,2007-07-23T20:45:00.000Z,5.184,
seriesA,2007-07-23T20:50:00.000Z,5.207,
seriesA,2007-07-23T20:55:00.000Z,5.237,
seriesA,2007-07-23T21:00:00.000Z,5.257,
seriesA,2007-07-23T21:05:00.000Z,5.269,
seriesA,2007-07-23T21:10:00.000Z,5.29,
seriesA,2007-07-23T21:15:00.000Z,5.311,
seriesA,2007-07-23T21:20:00.000Z,5.322,
seriesA,2007-07-23T21:25:00.000Z,5.335,
seriesA,2007-07-23T21:30:00.000Z,5.355,
seriesA,2007-07-23T21:35:00.000Z,5.375,
seriesA,2007-07-23T21:40:00.000Z,5.381,
seriesA,2007-07-23T21:45:00.000Z,5.391,
seriesA,2007-07-23T21:50:00.000Z,5.408,
seriesA,2007-07-23T21:55:00.000Z,5.42,
seriesA,2007-07-23T22:00:00.000Z,5.426,
seriesA,2007-07-23T22:05:00.000Z,5.427,
seriesA,2007-07-23T22:10:00.000Z,5.433,
seriesA,2007-07-23T22:15:00.000Z,5.441,
seriesA,2007-07-23T22:20:00.000Z,5.441,
seriesA,2007-07-23T22:25:00.000Z,5.439,
seriesA,2007-07-23T22:30:00.000Z,5.446,
seriesA,2007-07-23T22:35:00.000Z,5.454,
seriesA,2007-07-23T22:40:00.000Z,5.456,
seriesA,2007-07-23T22:45:00.000Z,5.456,
seriesA,2007-07-23T22:50:00.000Z,5.456,
seriesA,2007-07-23T22:55:00.000Z,5.46,
seriesA,2007-07-23T23:00:00.000Z,5.456,
seriesA,2007-07-23T23:05:00.000Z,5.453,
seriesA,2007-07-23T23:10:00.000Z,5.461,
seriesA,2007-07-23T23:15:00.000Z,5.464,
seriesA,2007-07-23T23:20:00.000Z,5.453,
seriesA,2007-07-23T23:25:00.000Z,5.452,
seriesA,2007-07-23T23:30:00.000Z,5.459,
seriesA,2007-07-23T23:35:00.000Z,5.455,
seriesA,2007-07-23T23:40:00.000Z,5.439,
seriesA,2007-07-23T23:45:00.000Z,5.431,
seriesA,2007-07-23T23:50:00.000Z,5.43,
seriesA,2007-07-23T23:55:00.000Z,5.421,
seriesA,2007-07-24T00:00:00.000Z,5.406,
seriesA,2007-07-24T00:05:00.000Z,5.398,
seriesA,2007-07-24T00:10:00.000Z,5.391,
seriesA,2007-07-24T00:15:00.000Z,5.382,
seriesA,2007-07-24T00:20:00.000Z,5.367,
seriesA,2007-07-24T00:25:00.000Z,5.353,
seriesA,2007-07-24T00:30:00.000Z,5.338,
seriesA,2007-07-24T00:35:00.000Z,5.323,
seriesA,2007-07-24T00:40:00.000Z,5.316,
seriesA,2007-07-24T00:45:00.000Z,5.305,
seriesA,2007-07-24T00:50:00.000Z,5.29,
seriesA,2007-07-24T00:55:00.000Z,5.276,
seriesA,2007-07-24T01:00:00.000Z,5.26,
seriesA,2007-07-24T01:05:00.000Z,5.247,
seriesA,2007-07-24T01:10:00.000Z,5.241,
seriesA,2007-07-24T01:15:00.000Z,5.232,
seriesA,2007-07-24T01:20:00.000Z,5.212,
seriesA,2007-07-24T01:25:00.000Z,5.199,
seriesA,2007-07-24T01:30:00.000Z,5.191,
seriesA,2007-07-24T01:35:00.000Z,5.18,
seriesA,2007-07-24T01:40:00.000Z,5.166,
seriesA,2007-07-24T01:45:00.000Z,5.149,
seriesA,2007-07-24T01:50:00.000Z,5.135,
seriesA,2007-07-24T01:55:00.000Z,5.117,
seriesA,2007-07-24T02:00:00.000Z,5.103,
seriesA,2007-07-24T02:05:00.000Z,5.086,
seriesA,2007-07-24T02:10:00.000Z,5.074,
seriesA,2007-07-24T02:15:00.000Z,5.055,
seriesA,2007-07-24T02:20:00.000Z,5.032,
seriesA,2007-07-24T02:25:00.000Z,5.015,
seriesA,2007-07-24T02:30:00.000Z,5.002,
seriesA,2007-07-24T02:35:00.000Z,4.99,
seriesA,2007-07-24T02:40:00.000Z,4.972,
seriesA,2007-07-24T02:45:00.000Z,4.957,
