series,Timestamp,value,label
seriesA,2016-02-04T00:10:00.000Z,4.715,
seriesA,2016-02-04T00:14:59.000Z,4.732,
seriesA,2016-02-04T00:19:59.000Z,4.736,
seriesA,2016-02-04T00:24:59.000Z,4.729,
seriesA,2016-02-04T00:29:59.000Z,4.717,
seriesA,2016-02-04T00:34:59.000Z,4.715,
seriesA,2016-02-04T00:39:59.000Z,4.714,
seriesA,2016-02-04T00:45:00.000Z,4.697,
seriesA,2016-02-04T00:49:59.000Z,4.674,
seriesA,2016-02-04T00:55:00.000Z,4.687,
seriesA,2016-02-04T00:59:59.000Z,4.688,
seriesA,2016-02-04T01:04:59.000Z,4.655,
seriesA,2016-02-04T01:10:00.000Z,4.637,
seriesA,2016-02-04T01:15:00.000Z,4.645,
seriesA,2016-02-04T01:19:59.000Z,4.635,
seriesA,2016-02-04T01:25:00.000Z,4.603,
seriesA,2016-02-04T01:29:59.000Z,4.594,
seriesA,2016-02-04T01:34:59.000Z,4.584,
seriesA,2016-02-04T01:39:59.000Z,4.566,
seriesA,2016-02-04T01:44:59.000Z,4.55,
seriesA,2016-02-04T01:49:59.000Z,4.53,
seriesA,2016-02-04T01:55:00.000Z,4.518,
seriesA,2016-02-04T01:59:59.000Z,4.516,
seriesA,2016-02-04T02:04:59.000Z,4.482,
seriesA,2016-02-04T02:10:00.000Z,4.472,
seriesA,2016-02-04T02:15:00.000Z,4.456,
seriesA,2016-02-04T02:19:59.000Z,4.45,
seriesA,2016-02-04T02:24:59.000Z,4.423,
seriesA,2016-02-04T02:29:59.000Z,4.403,
seriesA,2016-02-04T02:34:59.000Z,4.397,
seriesA,2016-02-04T02:40:00.000Z,4.383,
seriesA,2016-02-04T02:45:00.000Z,4.364,
seriesA,2016-02-04T02:49:59.000Z,4.339,
seriesA,2016-02-04T02:54:59.000Z,4.324,
seriesA,2016-02-04T02:59:59.000Z,4.315,
seriesA,2016-02-04T03:04:59.000Z,4.297,
seriesA,2016-02-04T03:09:59.000Z,4.282,
seriesA,2016-02-04T03:14:59.000Z,4.258,
seriesA,2016-02-04T03:19:59.000Z,4.226,
seriesA,2016-02-04T03:24:59.000Z,4.215,
seriesA,2016-02-04T03:29:59.000Z,4.204,
seriesA,2016-02-04T03:34:59.000Z,4.163,
seriesA,2016-02-04T03:39:59.000Z,4.151,
seriesA,2016-02-04T03:44:59.000Z,4.159,
seriesA,2016-02-04T03:49:59.000Z,4.116,
seriesA,2016-02-04T03:54:59.000Z,4.087,
seriesA,2016-02-04T03:59:59.000Z,4.087,
seriesA,2016-02-04T04:04:59.000Z,4.085,
seriesA,2016-02-04T04:09:59.000Z,4.052,
seriesA,2016-02-04T04:15:00.000Z,4.033,
seriesA,2016-02-04T04:20:00.000Z,4.041,
seriesA,2016-02-04T04:25:00.000Z,4.022,
seriesA,2016-02-04T04:30:00.000Z,4.005,
seriesA,2016-02-04T04:34:59.000Z,4.002,
seriesA,2016-02-04T04:39:59.000Z,3.991,
seriesA,2016-02-04T04:45:00.000Z,3.985,
seriesA,2016-02-04T04:49:59.000Z,3.97,
seriesA,2016-02-04T04:54:59.000Z,3.965,
seriesA,2016-02-04T05:00:00.000Z,3.971,
seriesA,2016-02-04T05:04:59.000Z,3.938,
seriesA,2016-02-04T05:09:59.000Z,3.933,
seriesA,2016-02-04T05:14:59.000Z,3.938,
seriesA,2016-02-04T05:19:59.000Z,3.912,
seriesA,2016-02-04T05:24:59.000Z,3.911,
seriesA,2016-02-04T05:30:00.000Z,3.91,
seriesA,2016-02-04T05:35:00.000Z,3.901,
seriesA,2016-02-04T05:40:00.000Z,3.894,
seriesA,2016-02-04T05:45:00.000Z,3.91,
seriesA,2016-02-04T05:50:00.000Z,3.888,
seriesA,2016-02-04T05:54:59.000Z,3.884,
seriesA,2016-02-04T06:00:00.000Z,3.9,
seriesA,2016-02-04T06:04:59.000Z,3.896,
seriesA,2016-02-04T06:09:59.000Z,3.892,
seriesA,2016-02-04T06:15:00.000Z,3.911,
seriesA,2016-02-04T06:20:00.000Z,3.927,
seriesA,2016-02-04T06:25:00.000Z,3.932,
seriesA,2016-02-04T06:29:59.000Z,3.942,
seriesA,2016-02-04T06:34:59.000Z,3.953,
seriesA,2016-02-04T06:40:00.000Z,3.957,
seriesA,2016-02-04T06:45:00.000Z,3.975,
seriesA,2016-02-04T06:50:00.000Z,3.969,
seriesA,2016-02-04T06:55:00.000Z,4.003,
seriesA,2016-02-04T07:00:00.000Z,4.011,
seriesA,2016-02-04T07:04:59.000Z,4.008,
seriesA,2016-02-04T07:09:59.000Z,4.035,
seriesA,2016-02-04T07:15:00.000Z,4.045,
seriesA,2016-02-04T07:19:59.000Z,4.054,
seriesA,2016-02-04T07:25:00.000Z,4.062,
seriesA,2016-02-04T07:29:59.000Z,4.082,
seriesA,2016-02-04T07:34:59.000Z,4.089,
seriesA,2016-02-04T07:40:00.000Z,4.098,
seriesA,2016-02-04T07:45:00.000Z,4.125,
seriesA,2016-02-04T07:49:59.000Z,4.145,
seriesA,2016-02-04T07:54:59.000Z,4.165,
seriesA,2016-02-04T07:59:59.000Z,4.196,
seriesA,2016-02-04T08:05:00.000Z,4.209,
seriesA,2016-02-04T08:09:59.000Z,4.227,
seriesA,2016-02-04T08:14:59.000Z,4.271,
seriesA,2016-02-04T08:19:59.000Z,4.293,
seriesA,2016-02-04T08:24:59.000Z,4.312,
seriesA,2016-02-04T08:29:59.000Z,4.342,
seriesA,2016-02-04T08:35:00.000Z,4.373,
seriesA,2016-02-04T08:40:00.000Z,4.403,
seriesA,2016-02-04T08:44:59.000Z,4.427,
seriesA,2016-02-04T08:49:59.000Z,4.45,
seriesA,2016-02-04T08:54:59.000Z,4.49,
seriesA,2016-02-04T09:00:00.000Z,4.505,
seriesA,2016-02-04T09:05:00.000Z,4.527,
seriesA,2016-02-04T09:10:00.000Z,4.56,
seriesA,2016-02-04T09:14:59.000Z,4.592,
seriesA,2016-02-04T09:19:59.000Z,4.599,
seriesA,2016-02-04T09:25:00.000Z,4.633,
seriesA,2016-02-04T09:29:59.000Z,4.663,
seriesA,2016-02-04T09:35:00.000Z,4.697,
seriesA,2016-02-04T09:39:59.000Z,4.722,
seriesA,2016-02-04T09:44:59.000Z,4.749,
seriesA,2016-02-04T09:50:00.000Z,4.775,
seriesA,2016-02-04T09:54:59.000Z,4.814,
seriesA,2016-02-04T09:59:59.000Z,4.841,
seriesA,2016-02-04T10:04:59.000Z,4.857,
seriesA,2016-02-04T10:10:00.000Z,4.898,
seriesA,2016-02-04T10:14:59.000Z,4.933,
seriesA,2016-02-04T10:19:59.000Z,4.944,
seriesA,2016-02-04T10:24:59.000Z,4.968,
seriesA,2016-02-04T10:30:00.000Z,5.001,
seriesA,2016-02-04T10:34:59.000Z,5.046,
seriesA,2016-02-04T10:39:59.000Z,5.068,
seriesA,2016-02-04T10:45:00.000Z,5.065,
seriesA,2016-02-04T10:50:00.000Z,5.097,
seriesA,2016-02-04T10:55:00.000Z,5.145,
seriesA,2016-02-04T11:00:00.000Z,5.152,
seriesA,2016-02-04T11:05:00.000Z,5.166,
seriesA,2016-02-04T11:10:00.000Z,5.197,
seriesA,2016-02-04T11:14:59.000Z,5.22,
seriesA,2016-02-04T11:20:00.000Z,5.231,
seriesA,2016-02-04T11:25:00.000Z,5.239,
seriesA,2016-02-04T11:30:00.000Z,5.279,
seriesA,2016-02-04T11:35:00.000Z,5.291,
seriesA,2016-02-04T11:40:00.000Z,5.303,
seriesA,2016-02-04T11:45:00.000Z,5.314,
seriesA,2016-02-04T11:50:00.000Z,5.334,
seriesA,2016-02-04T11:55:00.000Z,5.345,
seriesA,2016-02-04T12:00:00.000Z,5.338,
seriesA,2016-02-04T12:05:00.000Z,5.36,
seriesA,2016-02-04T12:10:00.000Z,5.375,
seriesA,2016-02-04T12:15:00.000Z,5.384,
seriesA,2016-02-04T12:20:00.000Z,5.392,
seriesA,2016-02-04T12:24:59.000Z,5.401,
seriesA,2016-02-04T12:29:59.000Z,5.411,
seriesA,2016-02-04T12:35:00.000Z,5.396,
seriesA,2016-02-04T12:40:00.000Z,5.414,
seriesA,2016-02-04T12:45:00.000Z,5.416,
seriesA,2016-02-04T12:50:00.000Z,5.411,
seriesA,2016-02-04T12:55:00.000Z,5.418,
seriesA,2016-02-04T13:00:00.000Z,5.408,
seriesA,2016-02-04T13:04:59.000Z,5.404,
seriesA,2016-02-04T13:10:00.000Z,5.411,
seriesA,2016-02-04T13:15:00.000Z,5.413,
seriesA,2016-02-04T13:20:00.000Z,5.406,
seriesA,2016-02-04T13:25:00.000Z,5.4,
seriesA,2016-02-04T13:30:00.000Z,5.386,
seriesA,2016-02-04T13:35:00.000Z,5.386,
seriesA,2016-02-04T13:40:00.000Z,5.377,
seriesA,2016-02-04T13:45:00.000Z,5.367,
seriesA,2016-02-04T13:50:00.000Z,5.355,
seriesA,2016-02-04T13:55:00.000Z,5.344,
seriesA,2016-02-04T14:00:00.000Z,5.337,
seriesA,2016-02-04T14:05:00.000Z,5.335,
seriesA,2016-02-04T14:10:00.000Z,5.313,
seriesA,2016-02-04T14:15:00.000Z,5.303,
seriesA,2016-02-04T14:20:00.000Z,5.28,
seriesA,2016-02-04T14:25:00.000Z,5.263,
seriesA,2016-02-04T14:30:00.000Z,5.248,
seriesA,2016-02-04T14:35:00.000Z,5.223,
seriesA,2016-02-04T14:40:00.000Z,5.217,
seriesA,2016-02-04T14:44:59.000Z,5.194,
seriesA,2016-02-04T14:50:00.000Z,5.172,
seriesA,2016-02-04T14:55:00.000Z,5.161,
seriesA,2016-02-04T15:00:00.000Z,5.143,
seriesA,2016-02-04T15:05:00.000Z,5.117,
seriesA,2016-02-04T15:10:00.000Z,5.102,
seriesA,2016-02-04T15:15:00.000Z,5.08,
seriesA,2016-02-04T15:20:00.000Z,5.054,
seriesA,2016-02-04T15:25:00.000Z,5.04,
seriesA,2016-02-04T15:30:00.000Z,5.011,
seriesA,2016-02-04T15:35:00.000Z,4.979,
seriesA,2016-02-04T15:40:00.000Z,4.97,
seriesA,2016-02-04T15:45:00.000Z,4.936,
seriesA,2016-02-04T15:50:00.000Z,4.917,
seriesA,2016-02-04T15:55:00.000Z,4.892,
seriesA,2016-02-04T16:00:00.000Z,4.872,
seriesA,2016-02-04T16:05:00.000Z,4.858,
seriesA,2016-02-04T16:10:00.000Z,4.817,
seriesA,2016-02-04T16:15:00.000Z,4.78,
seriesA,2016-02-04T16:20:00.000Z,4.779,
seriesA,2016-02-04T16:25:00.000Z,4.747,
seriesA,2016-02-04T16:30:00.000Z,4.714,
seriesA,2016-02-04T16:35:00.000Z,4.707,
seriesA,2016-02-04T16:40:00.000Z,4.687,
seriesA,2016-02-04T16:45:00.000Z,4.644,
seriesA,2016-02-04T16:50:00.000Z,4.621,
seriesA,2016-02-04T16:55:00.000Z,4.607,
seriesA,2016-02-04T17:00:00.000Z,4.581,
seriesA,2016-02-04T17:05:00.000Z,4.552,
seriesA,2016-02-04T17:10:00.000Z,4.528,
seriesA,2016-02-04T17:15:00.000Z,4.509,
seriesA,2016-02-04T17:20:00.000Z,4.488,
seriesA,2016-02-04T17:25:01.000Z,4.457,
seriesA,2016-02-04T17:30:00.000Z,4.443,
seriesA,2016-02-04T17:35:00.000Z,4.434,
seriesA,2016-02-04T17:40:00.000Z,4.396,
seriesA,2016-02-04T17:45:00.000Z,4.38,
seriesA,2016-02-04T17:50:00.000Z,4.37,
seriesA,2016-02-04T17:55:00.000Z,4.348,
seriesA,2016-02-04T18:00:00.000Z,4.323,
seriesA,2016-02-04T18:05:00.000Z,4.312,
seriesA,2016-02-04T18:10:00.000Z,4.299,
seriesA,2016-02-04T18:15:00.000Z,4.285,
seriesA,2016-02-04T18:20:00.000Z,4.265,
seriesA,2016-02-04T18:25:00.000Z,4.257,
seriesA,2016-02-04T18:30:00.000Z,4.251,
seriesA,2016-02-04T18:35:00.000Z,4.238,
seriesA,2016-02-04T18:40:00.000Z,4.227,
seriesA,2016-02-04T18:45:00.000Z,4.215,
seriesA,2016-02-04T18:50:00.000Z,4.208,
seriesA,2016-02-04T18:55:00.000Z,4.195,
seriesA,2016-02-04T19:00:00.000Z,4.185,
seriesA,2016-02-04T19:05:00.000Z,4.192,
seriesA,2016-02-04T19:10:00.000Z,4.186,
seriesA,2016-02-04T19:15:00.000Z,4.181,
seriesA,2016-02-04T19:20:01.000Z,4.181,
seriesA,2016-02-04T19:25:01.000Z,4.173,
seriesA,2016-02-04T19:30:01.000Z,4.166,
seriesA,2016-02-04T19:35:01.000Z,4.179,
seriesA,2016-02-04T19:40:00.000Z,4.162,
seriesA,2016-02-04T19:45:01.000Z,4.161,
seriesA,2016-02-04T19:50:01.000Z,4.18,
seriesA,2016-02-04T19:55:01.000Z,4.184,
seriesA,2016-02-04T20:00:01.000Z,4.182,
seriesA,2016-02-04T20:05:00.000Z,4.191,
seriesA,2016-02-04T20:10:00.000Z,4.193,
seriesA,2016-02-04T20:15:00.000Z,4.2,
seriesA,2016-02-04T20:20:00.000Z,4.211,
seriesA,2016-02-04T20:25:01.000Z,4.212,
seriesA,2016-02-04T20:30:00.000Z,4.209,
seriesA,2016-02-04T20:35:00.000Z,4.234,
seriesA,2016-02-04T20:40:01.000Z,4.24,
seriesA,2016-02-04T20:45:00.000Z,4.253,
seriesA,2016-02-04T20:50:00.000Z,4.263,
seriesA,2016-02-04T20:55:00.000Z,4.274,
seriesA,2016-02-04T21:00:01.000Z,4.288,
seriesA,2016-02-04T21:05:00.000Z,4.299,
seriesA,2016-02-04T21:10:01.000Z,4.291,
seriesA,2016-02-04T21:15:00.000Z,4.31,
seriesA,2016-02-04T21:20:01.000Z,4.338,
seriesA,2016-02-04T21:25:00.000Z,4.345,
seriesA,2016-02-04T21:30:01.000Z,4.346,
seriesA,2016-02-04T21:35:01.000Z,4.364,
seriesA,2016-02-04T21:40:01.000Z,4.384,
seriesA,2016-02-04T21:45:00.000Z,4.383,
seriesA,2016-02-04T21:50:00.000Z,4.4,
seriesA,2016-02-04T21:55:01.000Z,4.427,
seriesA,2016-02-04T22:00:01.000Z,4.453,
seriesA,2016-02-04T22:05:01.000Z,4.444,
seriesA,2016-02-04T22:10:00.000Z,4.452,
seriesA,2016-02-04T22:15:01.000Z,4.488,
seriesA,2016-02-04T22:20:00.000Z,4.5,
seriesA,2016-02-04T22:25:00.000Z,4.497,
seriesA,2016-02-04T22:30:01.000Z,4.533,
seriesA,2016-02-04T22:35:00.000Z,4.551,
seriesA,2016-02-04T22:40:00.000Z,4.542,
seriesA,2016-02-04T22:45:01.000Z,4.567,
seriesA,2016-02-04T22:50:01.000Z,4.597,
seriesA,2016-02-04T22:55:00.000Z,4.591,
seriesA,2016-02-04T23:00:00.000Z,4.598,
seriesA,2016-02-04T23:05:00.000Z,4.618,
seriesA,2016-02-04T23:10:00.000Z,4.635,
seriesA,2016-02-04T23:15:00.000Z,4.648,
seriesA,2016-02-04T23:20:00.000Z,4.662,
seriesA,2016-02-04T23:25:01.000Z,4.668,
seriesA,2016-02-04T23:30:01.000Z,4.683,
seriesA,2016-02-04T23:35:00.000Z,4.69,
seriesA,2016-02-04T23:40:00.000Z,4.695,
seriesA,2016-02-04T23:45:00.000Z,4.712,
seriesA,2016-02-04T23:50:00.000Z,4.716,
seriesA,2016-02-04T23:55:00.000Z,4.729,
seriesA,2016-02-05T00:00:01.000Z,4.731,
seriesA,2016-02-05T00:05:00.000Z,4.74,
seriesA,2016-02-05T00:10:00.000Z,4.748,
seriesA,2016-02-05T00:15:01.000Z,4.753,
seriesA,2016-02-05T00:20:00.000Z,4.754,
seriesA,2016-02-05T00:25:00.000Z,4.765,
seriesA,2016-02-05T00:30:01.000Z,4.77,
seriesA,2016-02-05T00:35:00.000Z,4.77,
seriesA,2016-02-05T00:40:00.000Z,4.772,
seriesA,2016-02-05T00:45:01.000Z,4.776,
seriesA,2016-02-05T00:50:01.000Z,4.776,
seriesA,2016-02-05T00:55:01.000Z,4.758,
seriesA,2016-02-05T01:00:00.000Z,4.776,
seriesA,2016-02-05T01:05:01.000Z,4.796,
seriesA,2016-02-05T01:10:01.000Z,4.769,
seriesA,2016-02-05T01:15:00.000Z,4.761,
seriesA,2016-02-05T01:20:01.000Z,4.76,
seriesA,2016-02-05T01:25:01.000Z,4.769,
seriesA,2016-02-05T01:30:01.000Z,4.752,
seriesA,2016-02-05T01:35:00.000Z,4.736,
seriesA,2016-02-05T01:40:00.000Z,4.742,
seriesA,2016-02-05T01:45:01.000Z,4.741,
seriesA,2016-02-05T01:50:00.000Z,4.715,
seriesA,2016-02-05T01:55:01.000Z,4.71,
seriesA,2016-02-05T02:00:01.000Z,4.707,
seriesA,2016-02-05T02:05:00.000Z,4.703,
seriesA,2016-02-05T02:10:01.000Z,4.682,
seriesA,2016-02-05T02:15:00.000Z,4.662,
seriesA,2016-02-05T02:20:00.000Z,4.667,
seriesA,2016-02-05T02:25:00.000Z,4.641,
seriesA,2016-02-05T02:30:00.000Z,4.63,
seriesA,2016-02-05T02:35:00.000Z,4.617,
seriesA,2016-02-05T02:40:00.000Z,4.595,
seriesA,2016-02-05T02:45:00.000Z,4.592,
seriesA,2016-02-05T02:50:01.000Z,4.581,
seriesA,2016-02-05T02:55:00.000Z,4.553,
seriesA,2016-02-05T03:00:00.000Z,4.533,
seriesA,2016-02-05T03:05:00.000Z,4.525,
seriesA,2016-02-05T03:10:00.000Z,4.503,
seriesA,2016-02-05T03:15:00.000Z,4.464,
seriesA,2016-02-05T03:20:00.000Z,4.47,
seriesA,2016-02-05T03:25:01.000Z,4.439,
seriesA,2016-02-05T03:30:01.000Z,4.412,
seriesA,2016-02-05T03:35:01.000Z,4.395,
seriesA,2016-02-05T03:40:01.000Z,4.383,
seriesA,2016-02-05T03:45:01.000Z,4.363,
seriesA,2016-02-05T03:50:01.000Z,4.321,
seriesA,2016-02-05T03:55:01.000Z,4.308,
seriesA,2016-02-05T04:00:01.000Z,4.297,
seriesA,2016-02-05T04:05:01.000Z,4.257,
seriesA,2016-02-05T04:10:01.000Z,4.242,
seriesA,2016-02-05T04:15:01.000Z,4.232,
seriesA,2016-02-05T04:20:01.000Z,4.212,
seriesA,2016-02-05T04:25:01.000Z,4.185,
seriesA,2016-02-05T04:30:01.000Z,4.156,
seriesA,2016-02-05T04:35:01.000Z,4.152,
seriesA,2016-02-05T04:40:00.000Z,4.126,
seriesA,2016-02-05T04:45:01.000Z,4.102,
seriesA,2016-02-05T04:50:01.000Z,4.085,
seriesA,2016-02-05T04:55:01.000Z,4.073,
seriesA,2016-02-05T05:00:01.000Z,4.053,
seriesA,2016-02-05T05:05:01.000Z,4.021,
seriesA,2016-02-05T05:10:00.000Z,4.012,
seriesA,2016-02-05T05:15:01.000Z,3.984,
seriesA,2016-02-05T05:20:01.000Z,3.969,
seriesA,2016-02-05T05:25:01.000Z,3.952,
seriesA,2016-02-05T05:30:01.000Z,3.939,
seriesA,2016-02-05T05:35:01.000Z,3.921,
seriesA,2016-02-05T05:40:01.000Z,3.894,
seriesA,2016-02-05T05:45:01.000Z,3.881,
seriesA,2016-02-05T05:50:01.000Z,3.877,
seriesA,2016-02-05T05:55:01.000Z,3.865,
seriesA,2016-02-05T06:00:01.000Z,3.841,
seriesA,2016-02-05T06:05:00.000Z,3.837,
seriesA,2016-02-05T06:10:01.000Z,3.833,
seriesA,2016-02-05T06:15:01.000Z,3.817,
seriesA,2016-02-05T06:20:01.000Z,3.812,
seriesA,2016-02-05T06:25:01.000Z,3.802,
seriesA,2016-02-05T06:30:01.000Z,3.804,
seriesA,2016-02-05T06:35:01.000Z,3.789,
seriesA,2016-02-05T06:40:00.000Z,3.788,
seriesA,2016-02-05T06:45:01.000Z,3.786,
seriesA,2016-02-05T06:50:01.000Z,3.781,
seriesA,2016-02-05T06:55:01.000Z,3.779,
seriesA,2016-02-05T07:00:01.000Z,3.783,
seriesA,2016-02-05T07:05:00.000Z,3.78,
seriesA,2016-02-05T07:10:00.000Z,3.778,
seriesA,2016-02-05T07:15:00.000Z,3.791,
seriesA,2016-02-05T07:20:01.000Z,3.801,
seriesA,2016-02-05T07:25:00.000Z,3.791,
seriesA,2016-02-05T07:30:00.000Z,3.804,
seriesA,2016-02-05T07:35:00.000Z,3.828,
seriesA,2016-02-05T07:40:01.000Z,3.836,
seriesA,2016-02-05T07:45:01.000Z,3.824,
seriesA,2016-02-05T07:50:01.000Z,3.848,
seriesA,2016-02-05T07:55:01.000Z,3.88,
seriesA,2016-02-05T08:00:01.000Z,3.887,
seriesA,2016-02-05T08:05:01.000Z,3.89,
seriesA,2016-02-05T08:10:01.000Z,3.912,
seriesA,2016-02-05T08:15:01.000Z,3.948,
seriesA,2016-02-05T08:20:01.000Z,3.956,
seriesA,2016-02-05T08:25:01.000Z,3.959,
seriesA,2016-02-05T08:30:01.000Z,3.984,
seriesA,2016-02-05T08:35:01.000Z,4.024,
seriesA,2016-02-05T08:40:01.000Z,4.016,
seriesA,2016-02-05T08:45:01.000Z,4.048,
seriesA,2016-02-05T08:50:01.000Z,4.093,
seriesA,2016-02-05T08:55:01.000Z,4.104,
seriesA,2016-02-05T09:00:01.000Z,4.13,
seriesA,2016-02-05T09:05:01.000Z,4.149,
seriesA,2016-02-05T09:10:01.000Z,4.182,
seriesA,2016-02-05T09:15:00.000Z,4.217,
seriesA,2016-02-05T09:20:01.000Z,4.226,
seriesA,2016-02-05T09:25:01.000Z,4.281,
seriesA,2016-02-05T09:30:01.000Z,4.304,
seriesA,2016-02-05T09:35:01.000Z,4.329,
seriesA,2016-02-05T09:40:01.000Z,4.37,
seriesA,2016-02-05T09:45:01.000Z,4.403,
seriesA,2016-02-05T09:50:01.000Z,4.431,
seriesA,2016-02-05T09:55:01.000Z,4.46,
seriesA,2016-02-05T10:00:01.000Z,4.503,
seriesA,2016-02-05T10:05:01.000Z,4.542,
seriesA,2016-02-05T10:10:01.000Z,4.572,
seriesA,2016-02-05T10:15:01.000Z,4.6,
seriesA,2016-02-05T10:20:01.000Z,4.634,
seriesA,2016-02-05T10:25:01.000Z,4.678,
seriesA,2016-02-05T10:30:01.000Z,4.707,
seriesA,2016-02-05T10:35:01.000Z,4.725,
seriesA,2016-02-05T10:40:01.000Z,4.78,
seriesA,2016-02-05T10:45:01.000Z,4.82,
seriesA,2016-02-05T10:50:01.000Z,4.838,
seriesA,2016-02-05T10:55:01.000Z,4.863,
seriesA,2016-02-05T11:00:01.000Z,4.907,
seriesA,2016-02-05T11:05:01.000Z,4.947,
seriesA,2016-02-05T11:10:01.000Z,4.966,
seriesA,2016-02-05T11:15:01.000Z,4.984,
seriesA,2016-02-05T11:20:01.000Z,5.034,
seriesA,2016-02-05T11:25:01.000Z,5.07,
seriesA,2016-02-05T11:30:01.000Z,5.095,
seriesA,2016-02-05T11:35:01.000Z,5.12,
seriesA,2016-02-05T11:40:01.000Z,5.156,
seriesA,2016-02-05T11:45:01.000Z,5.199,
seriesA,2016-02-05T11:50:01.000Z,5.2,
seriesA,2016-02-05T11:55:01.000Z,5.227,
seriesA,2016-02-05T12:00:01.000Z,5.277,
seriesA,2016-02-05T12:05:01.000Z,5.307,
seriesA,2016-02-05T12:10:01.000Z,5.305,
seriesA,2016-02-05T12:15:01.000Z,5.331,
seriesA,2016-02-05T12:20:01.000Z,5.367,
seriesA,2016-02-05T12:25:01.000Z,5.394,
seriesA,2016-02-05T12:30:01.000Z,5.403,
seriesA,2016-02-05T12:35:02.000Z,5.416,
seriesA,2016-02-05T12:40:01.000Z,5.446,
seriesA,2016-02-05T12:45:01.000Z,5.461,
seriesA,2016-02-05T12:50:01.000Z,5.455,
seriesA,2016-02-05T12:55:01.000Z,5.469,
seriesA,2016-02-05T13:00:01.000Z,5.51,
seriesA,2016-02-05T13:05:01.000Z,5.508,
seriesA,2016-02-05T13:10:01.000Z,5.498,
seriesA,2016-02-05T13:15:01.000Z,5.525,
seriesA,2016-02-05T13:20:01.000Z,5.536,
seriesA,2016-02-05T13:25:01.000Z,5.545,
seriesA,2016-02-05T13:30:01.000Z,5.539,
seriesA,2016-02-05T13:35:01.000Z,5.539,
seriesA,2016-02-05T13:40:01.000Z,5.56,
seriesA,2016-02-05T13:45:01.000Z,5.564,
seriesA,2016-02-05T13:50:01.000Z,5.532,
seriesA,2016-02-05T13:55:01.000Z,5.546,
seriesA,2016-02-05T14:00:02.000Z,5.568,
seriesA,2016-02-05T14:05:01.000Z,5.544,
seriesA,2016-02-05T14:10:01.000Z,5.555,
seriesA,2016-02-05T14:15:01.000Z,5.539,
seriesA,2016-02-05T14:20:01.000Z,5.521,
seriesA,2016-02-05T14:25:01.000Z,5.519,
seriesA,2016-02-05T14:30:02.000Z,5.493,
